30.4007,-87.6857,al,foley
30.4222,-87.7064,al,foley
30.2717,-87.7589,al,gulf shores
30.246,-87.7008,al,gulf shores
30.3972,-87.4745,al,lillian
31.2246,-87.7548,al,little river
30.618,-87.7562,al,loxley
30.3996,-87.7761,al,magnolia springs
30.5623,-87.9005,al,montrose
30.281,-87.5815,al,orange beach
31.0403,-87.6667,al,perdido
30.4741,-87.9192,al,point clear
30.5616,-87.6373,al,robertsdale
30.5048,-87.4659,al,seminole
30.5222,-87.7457,al,silverhill
30.6749,-87.9153,al,spanish fort
30.7476,-87.7787,al,stapleton
31.0129,-87.8633,al,stockton
30.4752,-87.6992,al,summerdale
31.8874,-85.4509,al,clayton
31.6852,-85.5904,al,clio
31.9051,-85.1656,al,eufaula
31.7943,-85.5581,al,louisville
31.8913,-85.1455,al,eufaula
32.9357,-87.2114,al,brent
33.0427,-86.9517,al,brierfield
32.9503,-87.1192,al,centreville
33.2027,-87.118,al,green pond
33.1424,-87.1369,al,west blocton
33.2068,-87.15,al,woodstock
32.8888,-86.907,al,randolph
32.8646,-86.9567,al,lawley
33.9222,-86.4493,al,allgood
34.0929,-86.5686,al,blountsville
33.9778,-86.5598,al,cleveland
33.9534,-86.7455,al,hayden
33.905,-86.6261,al,locust fork
33.9259,-86.4741,al,oneonta
33.8168,-86.6008,al,remlap
32.2165,-85.8888,al,fitzpatrick
32.0955,-85.5315,al,midway
32.0928,-85.7046,al,perote
32.1443,-85.7149,al,union springs
31.6427,-86.7343,al,chapman
31.8501,-86.8372,al,forest home
31.6287,-86.734,al,georgiana
31.81,-86.6229,al,greenville
31.545,-86.7356,al,mc kenzie
33.6539,-85.8382,al,anniston
33.7622,-85.8378,al,anniston
33.5815,-85.8328,al,oxford
33.5815,-85.8328,al,anniston
33.7622,-85.8378,al,anniston
33.7358,-85.7933,al,anniston
33.7191,-85.8389,al,anniston
33.6803,-85.7137,al,anniston
33.7808,-85.8924,al,alexandria
33.7622,-85.8378,al,bynum
33.6573,-85.6991,al,choccolocco
33.7622,-85.8378,al,de armanville
33.6031,-85.9608,al,eastaboga
33.831,-85.7752,al,jacksonville
33.7788,-86.0254,al,ohatchee
33.8389,-85.646,al,piedmont
33.7563,-85.8107,al,weaver
33.8226,-85.8927,al,wellington
32.7831,-85.2756,al,cusseta
32.8113,-85.1749,al,valley
33.0424,-85.3243,al,five points
32.9252,-85.4426,al,lafayette
32.8616,-85.2161,al,lanett
34.2417,-85.6026,al,cedar bluff
34.1116,-85.6092,al,centre
34.3573,-85.5589,al,gaylesville
34.1911,-85.7705,al,leesburg
33.9778,-85.5521,al,spring garden
32.8355,-86.6425,al,clanton
32.9229,-86.545,al,clanton
32.9805,-86.7181,al,jemison
32.9157,-86.7158,al,thorsby
32.7499,-86.5114,al,verbena
32.8045,-86.8717,al,maplesville
32.7332,-86.8963,al,stanton
32.0829,-88.2064,al,butler
31.8666,-88.3265,al,gilbertown
32.0042,-88.2007,al,jachin
32.2177,-88.3234,al,lisman
32.0042,-88.2007,al,melvin
31.9879,-88.3367,al,needham
32.2094,-88.049,al,pennington
31.7668,-88.3091,al,silas
31.9155,-88.151,al,toxey
32.3038,-88.1476,al,ward
31.7635,-87.7106,al,dickinson
31.7925,-87.72,al,fulton
31.7088,-87.7772,al,grove hill
31.6395,-87.6565,al,whatley
31.7843,-88.0715,al,coffeeville
31.4258,-87.6822,al,gainestown
31.5131,-87.8672,al,jackson
31.9213,-88.008,al,campbell
31.9067,-87.7598,al,thomasville
33.1162,-86.1386,al,hollins
33.2474,-85.829,al,ashland
33.2171,-85.7108,al,cragford
33.4573,-85.6793,al,delta
33.3286,-85.7346,al,lineville
33.1808,-85.9418,al,millerville
33.7066,-85.5099,al,edwardsville
33.7717,-85.4381,al,fruithurst
33.6115,-85.5885,al,heflin
33.7529,-85.3789,al,muscadine
33.5616,-85.3786,al,ranburne
31.4137,-86.0777,al,elba
31.3408,-85.8421,al,enterprise
31.2978,-85.9036,al,enterprise
31.5652,-85.971,al,jack
31.369,-85.9404,al,new brockton
